,open,high,low,close,volume
2019-02-08,22.82,22.96,22.78,22.953,894
2019-02-11,22.96,23.1712,22.96,23.1712,2571
2019-02-12,23.48,23.7152,23.48,23.7152,758
2019-02-13,23.8801,23.94,23.8581,23.8581,424
2019-02-14,23.8983,23.9338,23.8847,23.8847,1878
2019-02-15,24.09,24.1,24.045,24.0928,6123
2019-02-19,24.02,24.28,24.001,24.26,7869
2019-02-20,24.29,24.29,24.256,24.2634,3589
2019-02-21,24.21,24.21,24.0505,24.1023,1337
2019-02-22,24.27,24.55,24.27,24.55,1636
2019-02-25,24.94,25.0859,24.8857,24.8857,2697
2019-02-26,24.81,24.81,24.729,24.7387,2328
2019-02-27,24.47,24.62,24.47,24.6077,383
2019-02-28,24.4379,24.4599,24.4123,24.4123,816
2019-03-01,24.56,24.56,24.5086,24.5305,465
2019-03-04,24.6615,24.6615,24.2701,24.4,1736
2019-03-05,24.412,24.5038,24.3962,24.3962,544
2019-03-06,24.3372,24.3372,24.1047,24.1047,1120
2019-03-07,23.94,23.94,23.5766,23.5766,1430
2019-03-08,23.4336,23.58,23.42,23.58,2645
2019-03-11,24.04,24.04,24.04,24.04,740
2019-03-12,24.08,24.19,24.08,24.1232,883
2019-03-13,24.21,24.3663,24.21,24.2531,4034
2019-03-14,24.26,24.26,24.05,24.05,3194
2019-03-15,24.13,24.3305,24.13,24.1875,3112
2019-03-18,24.26,24.26,24.0354,24.185,3578
2019-03-19,24.3014,24.46,24.301,24.3304,2076
2019-03-20,24.0,24.25,24.0,24.0955,600
2019-03-21,24.5331,24.6742,24.5331,24.6742,252
2019-03-22,24.64,24.64,23.9109,23.9109,3433
2019-03-25,23.78,23.7867,23.7623,23.7623,997
2019-03-26,23.93,23.93,23.8,23.8708,928
2019-03-27,23.6223,23.7057,23.6223,23.67,500
2019-03-28,23.8387,23.8387,23.7942,23.8035,1411
2019-03-29,23.95,24.08,23.95,24.0613,2516
2019-04-01,24.3645,24.564,24.3526,24.564,1237
2019-04-02,24.61,24.6349,24.56,24.6349,532
2019-04-03,25.03,25.308,25.03,25.2056,1624
2019-04-04,25.13,25.2617,25.0854,25.2617,2768
2019-04-05,25.43,25.48,25.39,25.48,2898
2019-04-08,25.32,25.5352,25.32,25.5352,2034
2019-04-09,25.6823,25.7219,25.6,25.6,1461
2019-04-10,25.61,25.76,25.61,25.76,1670
2019-04-11,25.6914,25.75,25.645,25.645,2138
2019-04-12,25.8,25.879,25.8,25.8579,1300
2019-04-15,25.92,25.92,25.705,25.7433,1664
2019-04-16,25.9173,26.139,25.9173,26.0784,1247
2019-04-17,26.44,26.445,26.0301,26.1053,2199
2019-04-18,26.08,26.11,25.88,26.11,5252
2019-04-22,25.95,26.0269,25.8904,26.0269,1546
2019-04-23,25.89,26.18,25.89,26.1513,1690
2019-04-24,25.95,25.96,25.87,25.9351,3877
2019-04-25,25.75,25.75,25.34,25.43,5286
2019-04-26,25.37,25.37,25.0657,25.317,1990
2019-04-29,25.39,25.4699,25.29,25.46,3320
2019-04-30,25.59,25.59,25.55,25.59,3045
2019-05-01,25.84,25.84,25.51,25.51,4868
2019-05-02,25.61,25.7219,25.5,25.6444,4380
2019-05-03,25.82,25.9139,25.8,25.91,2879
2019-05-06,25.3,25.55,25.24,25.55,3321
2019-05-07,25.19,25.19,24.9294,24.9294,3513
2019-05-08,24.9,24.99,24.8003,24.8003,1961
2019-05-09,24.45,24.67,24.35,24.67,1112
2019-05-10,24.6,24.7491,24.52,24.7491,1455
2019-05-13,24.05,24.05,23.5235,23.6,4826
2019-05-14,24.1795,24.1795,24.1697,24.1697,235
2019-05-15,24.0201,24.518,24.0201,24.5,3001
2019-05-16,24.27,24.3929,24.27,24.2893,1269
2019-05-17,23.8962,23.8962,23.6081,23.6372,556
2019-05-20,23.01,23.01,22.8335,22.8335,1453
2019-05-21,23.145,23.2473,23.145,23.2022,1819
2019-05-22,22.9,22.9,22.8716,22.8716,691
2019-05-23,22.45,22.45,22.1106,22.1106,434
2019-05-24,22.27,22.27,22.2671,22.2671,173
2019-05-28,22.39,22.4689,22.281,22.281,501
2019-05-29,22.0007,22.0865,21.92,22.0377,2388
2019-05-30,22.19,22.225,22.17,22.225,475
2019-05-31,22.0,22.0,21.851,21.8703,1487
2019-06-03,21.84,22.0099,21.7736,21.7736,2231
2019-06-04,22.09,22.4819,22.09,22.4819,195
2019-06-05,22.49,22.491,22.4,22.4539,1460
2019-06-06,22.468,22.5701,22.43,22.5701,1200
2019-06-07,22.7301,22.9275,22.7301,22.9014,1545
2019-06-10,23.17,23.4928,23.17,23.3128,2690
2019-06-11,23.4076,23.4076,23.4076,23.4076,56
2019-06-12,23.15,23.15,23.095,23.095,2408
2019-06-13,23.1735,23.1735,23.13,23.13,3224
2019-06-14,22.84,22.84,22.81,22.81,307
2019-06-17,22.93,22.968,22.89,22.89,4104
2019-06-18,22.98,23.38,22.98,23.29,669
2019-06-19,23.4,23.5485,23.4,23.5485,956
2019-06-20,23.9449,24.0232,23.8668,23.8668,1041
2019-06-21,23.659,23.7459,23.64,23.7459,1505
2019-06-24,23.66,23.6815,23.605,23.605,1460
2019-06-25,23.275,23.275,23.2511,23.2543,577
2019-06-26,23.45,23.5045,23.45,23.5045,1352
2019-06-27,23.751,23.76,23.76,23.8425,503
