,open,high,low,close,volume
2019-04-15,24.86,24.86,24.7183,24.7634,1899
2019-04-16,24.9289,25.008,24.921,25.008,3764
2019-04-17,25.05,25.05,24.955,24.9757,860
2019-04-18,24.93,24.9899,24.86,24.9714,2336
2019-04-22,24.84,24.96,24.84,24.96,2472
2019-04-23,24.92,25.106,24.86,25.0804,18497
2019-04-24,25.15,25.15,25.0873,25.0873,2495
2019-04-25,24.94,24.94,24.73,24.8196,1867
2019-04-26,24.775,24.8278,24.775,24.8278,1894
2019-04-29,24.82,24.92,24.82,24.8746,1777
2019-04-30,24.835,24.9066,24.78,24.9066,576
2019-05-01,25.005,25.005,24.7438,24.7438,961
2019-05-02,24.71,24.7905,24.65,24.7905,814
2019-05-03,25.0923,25.1541,25.09,25.1541,1046
2019-05-06,24.51,24.7812,24.51,24.7812,2330
2019-05-07,24.55,24.55,24.25,24.3301,2240
2019-05-08,24.31,24.4,24.31,24.3138,1493
2019-05-09,23.94,24.1231,23.75,24.0684,1003
2019-05-10,23.98,24.1298,23.68,24.1298,11447
2019-05-13,23.6,23.6,23.2763,23.2763,2884
2019-05-14,23.6,23.7664,23.6,23.7174,732
2019-05-15,23.93,23.93,23.9251,23.9251,417
2019-05-16,23.9836,23.9836,23.8821,23.8821,845
2019-05-17,23.8606,23.8606,23.5583,23.5583,1153
2019-05-20,23.29,23.29,23.0,23.0383,2042
2019-05-21,23.33,23.3806,23.33,23.3806,465
2019-05-22,23.2,23.2174,23.1879,23.1879,742
2019-05-23,22.85,22.85,22.61,22.6726,1168
2019-05-24,22.76,22.7873,22.7309,22.7309,800
2019-05-28,22.6779,22.6779,22.6779,22.6779,7
2019-05-29,22.53,22.53,22.445,22.5,743
2019-05-30,22.66,22.679,22.53,22.6497,447
2019-05-31,22.44,22.44,22.4318,22.4359,474
2019-06-03,22.66,22.66,22.3997,22.3997,1364
2019-06-04,22.52,22.8444,22.52,22.8444,462
2019-06-05,22.7104,22.8425,22.7104,22.8347,1148
2019-06-06,22.715,22.8908,22.7,22.8908,4156
2019-06-07,23.115,23.22,23.11,23.1883,1678
2019-06-10,23.28,23.55,23.28,23.4345,2512
2019-06-11,23.715,23.715,23.47,23.5089,1744
2019-06-12,23.34,23.34,23.1999,23.2194,3691
2019-06-13,23.3129,23.3284,23.26,23.3284,764
2019-06-14,23.075,23.075,23.0239,23.0634,1277
2019-06-17,23.07,23.1605,23.0588,23.0588,1569
2019-06-18,23.6558,23.6558,23.6104,23.6104,473
2019-06-19,23.675,23.7622,23.64,23.7622,360
2019-06-20,24.06,24.18,24.0568,24.0568,1295
2019-06-21,23.82,23.8899,23.7683,23.869,1875
2019-06-24,23.7714,23.811,23.7486,23.811,1048
2019-06-25,23.81,23.81,23.3604,23.3604,2563
2019-06-26,23.4493,23.4725,23.4493,23.4541,1140
